"Time","LAP_BEACON","G_LAT","ROTY","STEERANGLE","SPEED","THROTTLE","BRAKE","GEAR","G_LON","CLUTCH","RPMS","TC","ABS","SUS_TRAVEL_LF","SUS_TRAVEL_RF","SUS_TRAVEL_LR","SUS_TRAVEL_RR","BRAKE_TEMP_LF","BRAKE_TEMP_RF","BRAKE_TEMP_LR","BRAKE_TEMP_RR","TYRE_PRESS_LF","TYRE_PRESS_RF","TYRE_PRESS_LR","TYRE_PRESS_RR","TYRE_TAIR_LF","TYRE_TAIR_RF","TYRE_TAIR_LR","TYRE_TAIR_RR","WHEEL_SPEED_LF","WHEEL_SPEED_RF","WHEEL_SPEED_LR","WHEEL_SPEED_RR","BUMPSTOPUP_RIDE_LF","BUMPSTOPUP_RIDE_RF","BUMPSTOPUP_RIDE_LR","BUMPSTOPUP_RIDE_RR","BUMPSTOPDN_RIDE_LF","BUMPSTOPDN_RIDE_RF","BUMPSTOPDN_RIDE_LR","BUMPSTOPDN_RIDE_RR","BUMPSTOP_FORCE_LF","BUMPSTOP_FORCE_RF","BUMPSTOP_FORCE_LR","BUMPSTOP_FORCE_RR","EN_ET","EN_TL","EN_TD","EN_TB","EN_TW","EN_W","EN_Dy","EN_AP","EN_GR","TIME"
"s","..","m/s2","deg/s","deg","km/h","%","%","no","m/s2","%","1/min","..","..","mm","mm","mm","mm","C","C","C","C","..","..","..","..","C","C","C","C","m/s","m/s","m/s","m/s","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."


"110.350","0","-0.46","-9.57","-16","173.1","0","30","3","-1","0","6880","0","0","16","12","32","29","307","307","308","308","27","28","26","27","80","80","81","81","47","47","47","47","1","0","0","0","0","0","0","0","-178","0","0","0","0","5","1","1","2","1224","1","-0","4","110"
"110.400","0","-0.60","-12.28","-17","171.7","0","48","3","-1","0","6744","0","0","18","13","31","26","312","311","311","311","27","28","26","27","80","80","81","81","47","46","47","47","1","0","0","0","0","0","0","0","-411","0","0","0","0","5","1","1","2","1224","1","-0","4","110"
"110.450","0","-0.69","-12.92","-17","169.7","0","66","3","-1","0","6620","0","0","18","11","31","24","320","319","316","316","27","28","26","27","80","80","81","81","45","44","46","45","1","0","0","0","0","0","0","0","-387","0","0","0","-0","5","1","1","2","1224","1","-0","4","110"
"110.500","0","-0.73","-15.16","-17","167.5","0","73","3","-1","0","6379","0","0","18","10","25","19","326","325","320","320","27","28","26","27","80","80","81","81","45","43","45","44","1","0","0","0","0","0","0","0","-438","0","0","0","-0","4","1","1","1","1223","0","-1","4","110"
"110.550","0","-0.88","-18.62","-17","165.1","0","78","3","-1","0","6223","0","0","20","10","21","15","333","332","324","324","27","28","26","27","80","80","81","81","44","43","44","43","1","0","0","0","0","0","0","0","-630","0","0","0","1","4","1","0","1","1223","-0","-0","4","111"
"110.600","0","-1.12","-20.37","-15","162.5","0","79","3","-1","0","6231","0","0","21","11","21","11","338","337","328","327","27","28","26","27","80","80","81","81","44","43","44","42","1","0","0","0","0","0","0","0","-800","0","0","0","1","4","0","0","1","1223","-0","-0","4","111"
"110.650","0","-1.11","-18.73","-7","160.0","0","75","3","-1","0","6167","0","0","23","10","22","12","343","341","331","330","27","28","26","27","80","80","81","81","43","42","43","42","1","0","0","0","0","0","0","0","-1068","0","0","0","0","3","0","0","1","1223","-0","-0","5","111"
"110.700","0","-1.03","-14.99","-1","157.7","0","76","3","-1","0","6035","0","0","23","10","23","12","347","345","333","332","27","28","26","27","80","80","81","81","42","41","42","41","1","0","0","0","0","0","0","0","-1001","0","0","0","-0","3","-0","0","1","1224","-0","0","5","111"
"110.750","0","-1.04","-13.93","-2","155.3","58","81","2","-1","0","7020","0","0","22","9","21","12","353","350","337","336","27","28","26","27","80","80","81","81","42","40","42","41","1","0","0","0","0","0","0","0","-926","0","0","0","3","3","-0","-0","1","1224","-0","1","1","111"
"110.800","0","-1.17","-12.98","-6","152.9","7","83","2","-1","0","7483","0","0","24","9","20","11","358","356","340","339","27","28","26","27","80","80","81","81","41","40","41","40","1","0","0","0","0","0","0","0","-1138","0","0","0","1","3","-0","-0","2","1224","-0","1","1","111"
"110.850","0","-1.11","-9.37","-10","150.5","0","84","2","-1","0","7010","0","1","23","8","22","12","363","361","344","342","27","28","26","27","80","80","81","81","40","39","41","40","1","0","0","0","0","0","0","0","-1008","0","0","0","-1","2","-0","-0","2","1225","-0","2","8","111"
"110.900","0","-1.03","-9.13","-14","148.3","0","81","2","-1","0","6879","0","0","22","8","21","12","367","365","346","345","27","28","26","27","80","80","81","81","39","39","39","39","1","0","0","0","0","0","0","0","-863","0","0","0","-0","2","-1","-0","2","1225","-0","2","8","111"
"110.950","0","-1.08","-13.35","-18","146.0","0","73","2","-1","0","6782","0","0","22","8","19","10","370","368","348","347","27","28","26","27","80","80","81","81","39","38","39","38","1","0","0","0","0","0","0","0","-911","0","0","0","-0","2","-1","-1","2","1226","-0","2","8","111"
"111.000","0","-1.11","-15.01","-19","143.8","0","62","2","-1","0","6758","0","0","22","7","20","10","372","369","349","348","27","28","26","27","80","80","81","81","39","37","39","37","1","0","0","0","0","0","0","0","-947","0","0","0","-1","2","-1","-1","3","1226","0","3","8","111"
"111.050","0","-1.07","-15.41","-19","141.8","0","57","2","-1","0","6716","0","0","21","7","20","11","375","372","351","349","27","28","26","27","80","80","81","81","38","37","38","37","1","0","0","0","0","0","0","0","-817","0","0","0","-0","2","-1","-1","3","1226","0","3","8","111"
"111.100","0","-1.06","-17.43","-20","140.0","0","46","2","-1","0","6570","0","0","20","7","19","10","376","373","352","350","27","28","26","27","80","80","81","81","38","37","38","37","1","0","0","0","0","0","0","0","-694","0","0","0","-1","1","-0","-1","3","1226","1","3","8","111"
"111.150","0","-1.14","-20.44","-23","138.3","0","45","2","-1","0","6518","0","0","20","6","19","8","377","374","352","351","27","28","26","27","80","80","81","81","38","36","38","36","1","0","0","0","0","0","0","0","-687","0","0","0","-1","1","-0","-1","4","1227","1","3","7","111"
"111.200","0","-1.22","-22.84","-26","136.7","0","48","2","-1","0","6466","0","0","21","5","19","7","380","377","354","353","27","28","26","27","80","80","81","81","37","36","37","36","1","0","0","0","0","0","0","0","-725","0","0","0","-1","1","-0","-1","4","1227","1","2","7","111"
"111.250","0","-1.34","-22.38","-27","135.1","0","45","2","-1","0","6381","0","0","21","5","20","7","382","379","356","354","27","28","26","27","80","80","81","81","37","35","37","35","1","0","0","0","0","0","0","0","-743","0","0","0","-0","1","-0","-1","4","1227","1","2","7","111"
"111.300","0","-1.45","-25.40","-28","133.5","0","36","2","-1","0","6315","0","0","22","4","20","7","383","380","356","354","27","28","26","27","80","80","81","81","37","35","36","35","1","0","0","0","0","0","0","0","-946","0","0","0","-1","1","0","-1","4","1227","2","2","6","111"
"111.350","0","-1.54","-28.15","-24","132.2","0","23","2","-1","0","6311","0","0","24","4","21","7","382","379","356","354","27","28","26","27","80","80","81","81","37","35","36","35","1","0","0","0","0","0","0","0","-1169","0","0","0","-1","1","0","-1","4","1226","2","1","5","111"
"111.400","0","-1.56","-27.83","-19","131.1","0","6","2","-0","0","6333","0","0","24","3","23","8","380","377","355","353","27","28","26","27","80","79","81","81","37","35","36","35","1","0","0","0","0","1","0","0","-1134","1","0","0","-1","1","0","-1","5","1226","2","1","5","111"
"111.450","0","-1.50","-23.68","-11","130.4","0","0","2","-0","0","6371","0","0","22","3","25","11","378","374","353","352","27","28","26","27","80","79","81","81","37","36","36","36","1","0","0","0","0","1","0","0","-971","17","0","0","-1","1","1","-1","4","1226","2","1","5","111"
"111.500","0","-1.42","-19.16","-4","130.0","0","0","2","-0","0","6356","0","0","22","3","25","12","377","374","353","351","27","28","26","27","80","79","81","81","36","36","36","36","1","0","0","0","0","1","0","0","-874","16","0","0","-1","1","1","-1","4","1225","3","0","5","112"
"111.550","0","-1.34","-13.37","0","129.6","0","0","2","-0","0","6333","0","0","21","3","26","14","377","374","353","351","27","28","26","27","80","79","81","81","36","36","36","36","1","0","0","0","0","1","0","0","-737","6","0","0","-1","2","1","-1","4","1225","3","-0","5","112"
"111.600","0","-1.15","-6.86","2","129.2","0","0","2","-0","0","6336","0","0","20","4","27","15","376","373","353","351","27","28","26","27","80","79","81","81","36","36","36","36","1","0","0","0","0","1","0","0","-610","0","0","0","-1","2","1","-1","4","1225","3","-0","5","112"
"111.650","0","-0.92","-3.07","2","128.9","0","0","2","-0","0","6307","0","0","19","5","27","17","376","373","353","351","27","28","26","27","80","79","81","81","36","36","36","36","1","0","0","0","0","0","0","0","-497","0","0","0","-2","2","1","-1","4","1225","3","-0","6","112"
"111.700","0","-0.72","-0.26","-0","128.6","0","0","2","-0","0","6298","0","0","18","6","27","18","375","372","352","351","27","28","26","27","80","79","81","81","36","36","35","36","1","0","0","0","0","0","0","0","-361","0","0","0","-1","2","2","-1","4","1224","3","-0","6","112"
"111.750","0","-0.56","-0.28","-4","128.3","0","0","2","-0","0","6288","0","0","17","7","27","20","375","372","352","350","27","28","26","27","80","79","81","81","36","36","35","35","1","0","0","0","0","0","0","0","-317","0","0","0","-2","2","2","-1","3","1224","3","-0","7","112"
"111.800","0","-0.47","-1.32","-11","128.0","0","0","2","-0","0","6275","0","0","16","7","27","22","374","371","352","350","27","28","26","27","80","79","81","81","36","36","35","35","1","0","0","0","0","0","0","0","-211","0","0","0","-2","2","2","-1","3","1224","3","0","7","112"
"111.850","0","-0.46","-4.20","-19","127.7","0","0","2","-0","0","6258","0","0","16","7","27","23","374","371","352","350","27","28","26","27","80","79","81","81","35","35","35","35","1","0","0","0","0","0","0","0","-159","0","0","0","-2","2","2","-1","3","1224","3","0","7","112"
"111.900","0","-0.56","-9.03","-27","127.3","0","18","2","-0","0","6206","0","0","16","8","27","22","376","373","353","351","27","28","26","27","80","79","81","81","35","35","35","35","1","0","0","0","0","0","0","0","-207","0","0","0","-2","2","2","-1","2","1224","2","1","8","112"
"111.950","0","-0.70","-14.06","-34","126.3","0","27","2","-1","0","6120","0","0","17","7","26","21","379","376","355","354","27","28","26","27","80","79","81","81","35","34","35","34","1","0","0","0","0","0","0","0","-258","0","0","0","-2","3","2","-1","2","1224","2","1","8","112"
"112.000","0","-0.89","-20.88","-39","125.2","0","24","2","-1","0","6049","0","0","19","8","26","19","381","377","356","354","27","28","26","27","80","79","81","81","35","34","35","34","1","0","0","0","0","0","0","0","-467","0","0","0","-2","3","2","-1","2","1224","2","1","8","112"
"112.050","0","-1.09","-26.09","-41","124.2","0","6","2","-0","0","6045","0","0","20","8","27","17","379","376","355","353","27","28","26","27","79","79","81","81","35","34","34","34","1","0","0","0","0","0","0","0","-620","0","0","0","-2","3","2","-1","2","1224","2","2","8","112"
"112.100","0","-1.25","-28.10","-44","123.7","0","0","2","-0","0","6095","0","0","20","7","28","17","376","373","354","352","27","28","26","27","79","79","81","81","35","34","35","34","1","0","0","0","0","0","0","0","-658","0","0","0","-2","3","2","-1","2","1224","1","2","8","112"
"112.150","0","-1.38","-28.07","-47","123.3","0","0","2","-0","0","6053","0","0","20","4","30","17","376","373","353","352","27","28","26","27","79","79","81","81","35","34","34","34","1","0","0","0","0","0","0","0","-625","0","0","0","-2","3","2","-1","2","1225","1","2","7","112"
"112.200","0","-1.47","-31.12","-49","122.9","0","0","2","-0","0","6015","0","0","21","4","30","16","376","372","353","352","27","28","26","27","79","79","81","81","35","34","34","34","1","0","0","0","0","0","0","0","-825","0","0","0","-2","3","2","-1","2","1225","1","2","7","112"
"112.250","0","-1.57","-31.75","-50","122.5","0","0","2","-0","0","6013","0","0","22","3","30","15","375","372","353","351","27","28","26","27","79","79","82","81","34","33","34","33","1","0","0","0","0","1","0","0","-854","6","0","0","-2","3","2","-1","2","1225","1","3","7","112"
"112.300","0","-1.62","-32.27","-51","122.0","0","0","2","-0","0","5980","0","0","22","2","30","14","375","371","353","351","27","28","26","27","79","79","82","81","34","33","34","33","1","0","0","0","0","1","0","0","-925","25","0","0","-2","3","2","-1","2","1226","1","2","6","112"
"112.350","0","-1.66","-32.34","-54","121.6","0","0","2","-0","0","5948","0","0","22","2","29","13","374","371","353","351","27","28","26","27","79","79","82","81","34","33","34","33","1","0","0","0","0","1","0","0","-966","53","0","0","-2","3","2","-1","2","1226","0","2","6","112"
"112.400","0","-1.67","-31.83","-58","121.1","10","0","2","-0","0","5973","0","0","22","2","29","13","374","371","353","351","27","28","26","27","79","79","82","81","34","33","34","33","1","0","0","0","0","1","0","0","-967","37","0","0","-1","3","1","-0","2","1226","0","2","6","112"
"112.450","0","-1.65","-29.92","-62","120.7","6","0","2","-0","0","5909","0","0","22","2","29","12","373","370","352","351","27","28","26","27","79","79","82","81","34","33","34","33","1","0","0","0","0","1","0","0","-869","69","0","0","-2","3","1","-0","2","1226","0","2","6","112"
"112.500","0","-1.61","-28.02","-66","120.2","0","0","2","-0","0","5858","0","0","21","2","28","12","373","370","352","350","27","28","26","27","79","79","82","81","34","33","33","33","1","0","0","0","0","1","0","0","-821","67","0","0","-2","3","1","-0","3","1226","0","2","5","112"
"112.550","0","-1.64","-27.73","-69","119.7","0","0","2","-0","0","5864","0","0","22","2","28","11","373","369","352","350","27","28","26","27","79","79","82","81","33","33","33","33","1","0","0","0","0","1","0","0","-900","49","0","0","-2","3","1","-0","3","1226","0","1","5","113"
"112.600","0","-1.63","-26.10","-70","119.2","0","0","2","-0","0","5829","0","0","22","1","28","11","372","369","352","350","27","28","26","27","79","79","82","81","33","32","33","33","1","0","0","0","0","1","0","0","-872","75","0","0","-2","3","1","-0","3","1226","0","1","5","113"
